OBJECTID,Installati,FacilityID,Owner,Class,Height,Foundation,Grounded,Style,UsageType,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
2867,942624000000,P5,Utility, ,40, ,N,NORM,DST,{9ECFA3D5-2B5E-4CB1-ABB3-C901A068767B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80428093,-88.12765274
2868,942624000000,P6,Utility, ,40, ,N,NORM,DST,{490915E6-6D9E-4823-A0A8-85F4ED21253E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80461054,-88.12740316
2869,942624000000,P7,Utility, ,40, ,N,NORM,DST,{7EEA66BD-60B0-400C-8B01-96E327E17C16},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80460836,-88.12715219
2870,942624000000,P8,Utility, ,40, ,N,NORM,DST,{4367AB37-BFC4-422B-8332-0A3B4EB966A6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80428828,-88.1271774
2871,942624000000,P13,Utility, ,40, ,N,NORM,DST,{12039E17-1B77-49ED-A96D-0CE99E463C57},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80429378,-88.12668247
2872,942624000000,P14,Utility, ,40, ,N,NORM,DST,{36A7361A-001E-4BA6-8BD3-09538F8AF913},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80439667,-88.12651579
2873,942624000000,P10,Utility, ,40, ,N,NORM,DST,{12417F17-B440-460E-B2ED-DCE8ED43DF5A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80461054,-88.1269304
2874,942624000000,P11,Utility, ,40, ,N,NORM,DST,{4990B636-7B62-4D03-8905-31B9861EBE31},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80470625,-88.12668527
2875,942624000000,P16,Utility, ,40, ,N,NORM,DST,{D53532F3-590C-4FB3-8AB3-EC9ABC4ED12A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80488179,-88.12629098
2876,942624000000,P4,Utility, ,40, ,N,NORM,DST,{8DF96869-A816-4211-8C55-ECB0DC087D1A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80383871,-88.12303123
2877,942624000000,P3,Utility, ,40, ,N,NORM,DST,{26F8B117-BC61-478D-9B5B-32BAAAE39C64},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80334696,-88.12302539
2878,942624000000,P5,Utility, ,40, ,N,NORM,DST,{0967815A-C5F9-49AB-9E26-16669231B84F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80427007,-88.12333143
2879,942624000000,P23,Utility, ,40, ,N,NORM,DST,{3BE25081-4533-4EB1-824E-C4E5F5A524A0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80350784,-88.1260022
2880,942624000000,P12,Utility, ,40, ,N,NORM,DST,{328C771F-32BB-4B47-9B19-5812309CF24A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80332643,-88.12603948
2881,942624000000,P26,Utility, ,40, ,N,NORM,DST,{49E0FBC3-B9A6-4E99-B4B5-2A51A918DFF4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80335897,-88.12598421
2882,942624000000,P24,Utility, ,40, ,N,NORM,DST,{2DCB9F87-CE7A-47CB-9C3C-6B5F589A249A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80335967,-88.12576887
2883,942624000000,P21,Utility, ,40, ,N,NORM,DST,{A9FD89A7-E414-4DA7-8B62-6A0903D5F56D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80349585,-88.12576308
2884,942624000000,P19,Utility, ,40, ,N,NORM,DST,{947B03FA-96ED-42E0-A03B-58AE5935EA24},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80349299,-88.12551935
2885,942624000000,P22,Utility, ,40, ,N,NORM,DST,{CF5BDE08-4ABE-4F7E-B807-6EDC90DF17F6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80335402,-88.12552508
2886,942624000000,P11,Utility, ,40, ,N,NORM,DST,{33852F6E-807C-41F6-9A29-757C146DC970},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80351645,-88.1218121
2887,942624000000,P24,Utility, ,40, ,N,NORM,DST,{4E06BEBA-EC64-4BF5-B164-BE8E3CDD7E18},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80307158,-88.12166579
2888,942624000000,P25,Utility, ,40, ,N,NORM,DST,{D42D7831-7FD9-4F6D-BE9C-ABA0B05CA773},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80305048,-88.12146176
2889,942624000000,P27,Utility, ,40, ,N,NORM,DST,{FF78758A-AB55-41BF-B8A4-5041DB27C376},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80327583,-88.12134933
2890,942624000000,P26,Utility, ,40, ,N,NORM,DST,{783DA04C-321F-4437-A71B-4A43DE04E002},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80320514,-88.12129204
2891,942624000000,P23,Utility, ,40, ,N,NORM,DST,{DBC9273E-170E-466D-B5CC-CE945B091DDD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80312699,-88.12110787
2892,942624000000,P22,Utility, ,40, ,N,NORM,DST,{86BD6029-4984-4C8D-8FBD-AC930AB6E38E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80323752,-88.12086347
2893,942624000000,P21,Utility, ,40, ,N,NORM,DST,{D186AE45-25A8-4F55-8658-494009ECF764},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80330766,-88.12058429
2894,942624000000,P28,Utility, ,40, ,N,NORM,DST,{5085331C-E099-4423-AB4B-831E53030954},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8035232,-88.12093335
2895,942624000000,P29,Utility, ,40, ,N,NORM,DST,{34E110C6-90C7-4FF6-A53B-89B0E39032DD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8034424,-88.1208454
2896,942624000000,P30,Utility, ,40, ,N,NORM,DST,{B841E9D6-5952-481D-A6B4-DBF01A4F9E5A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80345002,-88.12068894
2897,942624000000,P20,Utility, ,40, ,N,NORM,DST,{6E48C41E-0E5B-4801-BA20-533C45AB7360},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80341514,-88.12031432
2898,942624000000,P18,Utility, ,40, ,N,NORM,DST,{CE5C0861-59A5-4F23-A778-61A1A92BA37C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80384677,-88.12023699
2899,942624000000,P19,Utility, ,40, ,N,NORM,DST,{2EDCB4FA-9EB9-4EE0-9108-98C4A94CD5C4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80361222,-88.12022349
2900,942624000000,P1,Utility, ,40, ,N,NORM,DST,{DB2312A6-0720-4676-BF76-F72D25713F7A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80188774,-88.14153901
2901,942624000000,P2,Utility, ,40, ,N,NORM,DST,{21A51E2D-5463-483C-BA0C-C385A034FBA1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80196114,-88.14132372
2902,942624000000,P13,Utility, ,40, ,N,NORM,DST,{8BF8F01C-C7C3-4DCF-94E9-039C7607448C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8017907,-88.14114348
2903,942624000000,P3,Utility, ,40, ,N,NORM,DST,{60B39AD7-3E7B-4CCF-8029-4E3D52909AF3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80197731,-88.14111344
2904,942624000000,P12,Utility, ,40, ,N,NORM,DST,{3AE2E62A-887C-4C5D-8604-968171CB3AF1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80180936,-88.14091317
2905,942624000000,P4,Utility, ,40, ,N,NORM,DST,{4C71580F-AA37-42DF-8EAB-5D1982263744},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8020022,-88.14078132
2906,942624000000,P11,Utility, ,40, ,N,NORM,DST,{09347BFD-AA6F-4891-827D-D024DFDA71B5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80182305,-88.14069788
2907,942624000000,P10,Utility, ,40, ,N,NORM,DST,{7C9913A6-8CD6-4F31-82A1-7C2D08ACED6F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80187703,-88.14059742
2908,942624000000,P5,Utility, ,40, ,N,NORM,DST,{260C73BB-276D-4EEC-B38D-D4B62BD0CF22},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80196487,-88.14060609
2909,942624000000,P9,Utility, ,40, ,N,NORM,DST,{312A1FA0-EE9A-480E-9B2B-26ED3FEB4A19},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8016692,-88.14031913
2910,942624000000,P8,Utility, ,40, ,N,NORM,DST,{31C1B3C7-DF66-4929-8D65-DABD120B0EFF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80189446,-88.1403484
2911,942624000000,P6,Utility, ,40, ,N,NORM,DST,{D8A6D40B-6DA8-4DCA-8F9D-0304897E0A5B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80199265,-88.14035939
2912,942624000000,P7,Utility, ,40, ,N,NORM,DST,{F2C0AA22-3B05-45C3-ADB2-59DB3172A657},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80223351,-88.14039205
2913,942624000000,P42-2,Utility, ,40, ,N,NORM,DST,{3720C807-E68D-4567-BDD4-2261FB1C8DB8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80239669,-88.14050505
2914,942624000000,P42-1,Utility, ,40, ,N,NORM,DST,{712B0230-43FF-43F9-91D8-9E472861D5C5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80236186,-88.14097457
2915,942624000000,P44-1,Utility, ,40, ,N,NORM,DST,{0210919F-22CD-4D1C-AF37-C38A23126706},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80257913,-88.13995258
2916,942624000000,P44-2,Utility, ,40, ,N,NORM,DST,{25E1A62A-490A-4DCB-9C9A-F0BE00B65EA9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80235519,-88.13991476
2917,942624000000,P44-3,Utility, ,40, ,N,NORM,DST,{309110E7-1955-49E8-9D17-A2C770E50D6A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80218715,-88.13976634
2918,942624000000,P44-4,Utility, ,40, ,N,NORM,DST,{9AEC0B3A-0812-48F3-9403-870442D41760},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80204781,-88.13979749
2919,942624000000,P46-7,Utility, ,40, ,N,NORM,DST,{7BCBD27B-856B-40BF-8438-076BE47F4A63},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80220374,-88.13943033
2920,942624000000,P46-5,Utility, ,40, ,N,NORM,DST,{1E7EA4F6-77FD-4569-BA02-C233FEA6630D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80222862,-88.13911657
2921,942624000000,P46-6,Utility, ,40, ,N,NORM,DST,{1411785D-B28D-4EB5-A62C-99C195F451B1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80241991,-88.13908384
2922,942624000000,P46-4,Utility, ,40, ,N,NORM,DST,{7CBD4C72-1009-40BF-AF7A-F548340972F6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80224853,-88.13878056
2923,942624000000,P46-3,Utility, ,40, ,N,NORM,DST,{CDD62DA9-151D-4F89-9804-C6B0188CE54C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8023535,-88.13850504
2924,942624000000,P46-2,Utility, ,40, ,N,NORM,DST,{F2486F4F-3D1C-4F49-84CA-2A7B9809A6AD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80250155,-88.13851672
2925,942624000000,P46-1,Utility, ,40, ,N,NORM,DST,{BB877E8A-8A9F-45C8-B0E7-D2EAC48053D6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80269812,-88.13861185
2926,942624000000,P48-1,Utility, ,40, ,N,NORM,DST,{1D7ED5FF-3287-49EE-8661-D487C2924A9C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80283441,-88.13834329
2927,942624000000,P48-2,Utility, ,40, ,N,NORM,DST,{EA01462E-BC07-482A-97B3-F60CB175C439},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80284368,-88.13797098
2928,942624000000,P48-3,Utility, ,40, ,N,NORM,DST,{94498514-0917-4541-A7F6-7FE50F59856B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80256624,-88.13794762
2929,942624000000,P48-4,Utility, ,40, ,N,NORM,DST,{A8376AD3-33BD-4D7B-822D-CC960DDB9A83},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80225674,-88.13790543
2930,942624000000,P17S-1,Utility, ,40, ,N,NORM,DST,{9E370984-1A09-414B-B717-DA83FF1A6A69},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80153802,-88.14160083
2931,942624000000,P13,Utility, ,40, ,N,NORM,DST,{1585E9A0-423F-4DA8-8015-E75A8FFBBA14},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80352623,-88.12648114
2932,942624000000,P9-2,Utility, ,40, ,N,NORM,DST,{BC74F08E-9F3B-4C22-A8B5-E98DADF6EF82},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80320659,-88.12715192
2933,942624000000,P9-1,Utility, ,40, ,N,NORM,DST,{854FF960-5421-4833-B4CD-BDDC398BC39A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80302383,-88.12713954
2934,942624000000,P7-2,Utility, ,40, ,N,NORM,DST,{54CFCD47-F612-4D88-8A93-8B19A193B25B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80278216,-88.12714823
2935,942624000000,P7-1,Utility, ,40, ,N,NORM,DST,{E4696494-B08F-4022-A526-C59AA5512D4B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80257321,-88.1271451
2936,942624000000,P5-3,Utility, ,40, ,N,NORM,DST,{7B7BCC28-61BC-4E2D-AFCD-37EA55F7A2F0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80228868,-88.12713856
2937,942624000000,P5-2,Utility, ,40, ,N,NORM,DST,{FA0A376A-CD44-4DA2-A621-64B4D93CC2A4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80211958,-88.12712983
2938,942624000000,P1,Utility, ,40, ,N,NORM,DST,{23E78E3E-132C-4618-B229-459775E9D3B6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78048692,-88.13757087
2939,942624000000,P2,Utility, ,40, ,N,NORM,DST,{C4C8B3FB-44FF-48BF-81EE-8C2FCA39329D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78046156,-88.1371204
2940,942624000000,P3,Utility, ,40, ,N,NORM,DST,{F8905489-AA30-4C81-A244-A37903A063E8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78043903,-88.13670118
2941,942624000000,P1,Utility, ,40, ,N,NORM,DST,{7BEEA31A-C65F-4BD9-BB7D-812AEAF456A8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78062665,-88.1373036
2942,942624000000,P2,Utility, ,40, ,N,NORM,DST,{8AB8F03A-1E9E-49D6-B449-D6DB610F076B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78065098,-88.13755161
2943,942624000000,P4,Utility, ,40, ,N,NORM,DST,{2B879773-1A07-4013-8760-372449817F46},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78119175,-88.13746959
2944,942624000000,P6,Utility, ,40, ,N,NORM,DST,{5DB74DD8-8443-4327-9F41-FDE81FB54364},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78170133,-88.1373989
2945,942624000000,P7,Utility, ,40, ,N,NORM,DST,{E762DE28-9D38-45B3-99D6-1AF4F1F0F6A6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78190044,-88.13736722
2946,942624000000,P8,Utility, ,40, ,N,NORM,DST,{01B4ABE7-494B-4C32-B026-31AB401725B6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78225985,-88.13731743
2947,942624000000,P11,Utility, ,40, ,N,NORM,DST,{08268F28-A314-44C0-AE4A-FB65518C83E2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78328406,-88.13716075
2948,942624000000,P10,Utility, ,40, ,N,NORM,DST,{7BB17782-E883-4107-A671-201FB7B6C0F7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78295842,-88.13722466
2949,942624000000,P9,Utility, ,40, ,N,NORM,DST,{3484234E-6FBF-4600-8252-4DFC09E9024D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7825872,-88.13727897
2950,942624000000,P13,Utility, ,40, ,N,NORM,DST,{CC2E9E7F-61BB-423E-ACD2-6854029F6E85},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78396894,-88.13710614
2951,942624000000,P32,Utility, ,40, ,N,NORM,DST,{13E8B0F1-84AC-4EF7-85E8-228E8B6FFC44},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78085847,-88.14600301
2952,942624000000,P26,Utility, ,40, ,N,NORM,DST,{C35BBF0C-06A7-4417-B0E2-96E85557D25F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78068465,-88.14543208
2953,942624000000,P35,Utility, ,40, ,N,NORM,DST,{20A3687A-8A0B-4456-860E-E9A92CE949CB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.780387,-88.14605853
2954,931996800000,P16,Utility, ,40, ,N,NORM,DST,{C880ED2A-383E-4F82-ABEC-96395E6C36E9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78193436,-88.14669422
2955,931996800000,P17,Utility, ,40, ,N,NORM,DST,{FA5DB9E8-FE18-499C-8544-837F1C8ED4DC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78169426,-88.14670608
2956,931996800000,P14,Utility, ,40, ,N,NORM,DST,{83B1C170-9C8C-49EC-8E93-DA44F2F7A8A9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78226685,-88.1466667
2957,931996800000,P13,Utility, ,40, ,N,NORM,DST,{AC321277-80B8-4C97-B420-F3CB693033DF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78254032,-88.14665188
2958,931996800000,P12,Utility, ,40, ,N,NORM,DST,{44262638-6CE6-4229-B5F1-1081C82C57C0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78281323,-88.14663663
2959,931996800000,P10,Utility, ,40, ,N,NORM,DST,{BB069F90-E601-42B0-BEE7-142A659FA5D2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78335637,-88.14660324
2960,931996800000,P9,Utility, ,40, ,N,NORM,DST,{ADB1DB8A-751F-4BE2-A9EC-82D093051E1F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.783624,-88.14658382
2961,931996800000,P8,Utility, ,40, ,N,NORM,DST,{8E7F2B59-84B7-427B-863A-500CCF436DDD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78389204,-88.14656128
2962,931996800000,P6,Utility, ,40, ,N,NORM,DST,{CD6B6772-CBBA-4110-81DE-4AE16334A6B5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78448809,-88.14651741
2963,931996800000,P5,Utility, ,40, ,N,NORM,DST,{7BDC3A8B-4F25-40DF-A1FC-36A28ACA28E2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78475843,-88.14650599
2964,931996800000,P4,Utility, ,40, ,N,NORM,DST,{0111AFF2-C38A-442B-9F45-CF66218A83D9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78502871,-88.14649841
2965,931996800000,P1,Utility, ,40, ,N,NORM,DST,{B1C7B3A6-4E95-4CB2-8A99-103E07CCEDE9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78562975,-88.14645774
2966,935107200000,P16,Utility, ,40, ,N,NORM,DST,{603370B8-132C-4520-9866-44285782374E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78124659,-88.145394
2967,935107200000,P15,Utility, ,40, ,N,NORM,DST,{FC29B1E1-F1E3-47D5-9F34-34132A0481B0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78141937,-88.14538566
2968,935107200000,P14,Utility, ,40, ,N,NORM,DST,{DCD2EF5C-5255-485C-A493-D103F98D5C7A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78170311,-88.14537129
2969,935107200000,P13,Utility, ,40, ,N,NORM,DST,{C30995A4-2C82-40B6-9C41-9A789AF8BF74},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78202526,-88.14534758
2970,935107200000,P10,Utility, ,40, ,N,NORM,DST,{64A23967-871C-4265-9D36-18E95577685E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78297184,-88.14528439
2971,935107200000,P11,Utility, ,40, ,N,NORM,DST,{F27A738B-CABC-4E15-8EB6-AE4A564267B0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78261976,-88.1453075
2972,935107200000,P12,Utility, ,40, ,N,NORM,DST,{40D5D895-0650-4102-BD11-7D1162BCDE21},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7823476,-88.14532535
2973,935107200000,P9,Utility, ,40, ,N,NORM,DST,{3EC80893-FB25-4907-AAB8-033D3ECC358F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78328914,-88.14526877
2974,935107200000,P2,Utility, ,40, ,N,NORM,DST,{D52406DC-06C6-40E2-B9BC-AAD21E685622},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78510988,-88.14514462
2975,935107200000,P5,Utility, ,40, ,N,NORM,DST,{3BAC3AFD-07CB-4BAF-852E-6F4AC1D1FEA9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7842915,-88.14519045
2976,935107200000,P4,Utility, ,40, ,N,NORM,DST,{428168F7-02E1-4CF2-A4E8-6521165D6663},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78456612,-88.14517018
2977,935107200000,P6,Utility, ,40, ,N,NORM,DST,{AFDC345A-9DE6-450D-9BB4-539C5940BAE6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78396858,-88.14522338
2978,935107200000,P7.,Utility, ,40, ,N,NORM,DST,{CFC9DDF0-EAC5-4F27-BB53-A6430380F6A6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7837628,-88.14524159
2979,935107200000,P8,Utility, ,40, ,N,NORM,DST,{4BB38181-ED11-42D0-B3A5-AD628AF7FA01},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78356374,-88.1452552
2980,1138147200000,P18,Utility,2,40, ,N,NORM,DST,{F4E7A94E-89F1-471F-9C0C-C548D78B836E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7812705,-88.14398489
2981,942624000000,P1,Utility, ,40, , ,NORM,DST,{51EF9848-1EF2-4DDA-895D-694C6934C078},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7856941,-88.14371806
2982,1138147200000,P2,Utility,3,40, ,N,NORM,DST,{68588C9E-FCA7-4015-A5CD-926058A4E904},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78544784,-88.14369691
2983,942624000000,P3,Utility,3,40, ,N,NORM,DST,{AB06931C-5F7A-43E2-80CC-029A04A30799},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78522228,-88.14370919
2984,1138579200000,P4,Utility,3,40, ,N,NORM,DST,{65AAF6BF-FCEA-4521-9FDC-B14A99DAEDBB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78490829,-88.1437357
2985,1138579200000,P5,Utility,3,40, ,N,NORM,DST,{78083754-DE10-4381-8318-C98203E66524},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7846388,-88.14375893
2986,1138579200000,P6,Utility,3,40, ,N,NORM,DST,{C855874D-255C-4303-A905-3CA436AA6538},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7843638,-88.14378704
2987,942624000000,P7,Utility, ,40, ,N,NORM,DST,{18F789AD-C791-4BEE-8EFD-1BC716BAD790},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78410439,-88.14382696
2988,942624000000,P8,Utility, ,40, ,N,NORM,DST,{FB3B1218-3BA4-4E23-AC1D-91A76788846D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78377824,-88.14381748
2989,942624000000,P9,Utility, ,40, ,N,NORM,DST,{026D5244-7497-4357-9384-3010D8EE810A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78350275,-88.14383118
2990,942624000000,P10,Utility, ,40, ,N,NORM,DST,{D3C08865-11F8-453F-8C93-3D5A7E8C330F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78323319,-88.14385344
2991,1139184000000,P11,Utility,3,40, ,N,NORM,DST,{BCC4C2A8-21E5-4CA7-84FF-A628BB280844},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78293182,-88.14388203
2992,1139184000000,P12,Utility,3,40, ,N,NORM,DST,{8348E763-F1D2-4CB0-9079-175CF760F10B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78261885,-88.14389676
2993,1139184000000,P13,Utility,3,40, ,N,NORM,DST,{E6E72C61-5317-49E1-AACC-9F8767C76774},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78234182,-88.14391366
2994,1139184000000,P14,Utility,3,40, ,N,NORM,DST,{8C83C628-182D-4BC5-A0E0-8A48270557DF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78214988,-88.14392641
2995,942624000000,P15,Utility, ,40, ,N,NORM,DST,{6179A875-66D4-4183-8B0E-0027D69A07D1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78196608,-88.14394934
2996,1138147200000,P16,Utility,3,40, ,N,NORM,DST,{2A364BD7-71D4-44D8-B5DA-1988C4DC0490},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78169538,-88.1439555
2997,1138147200000,P17,Utility,3,40, ,N,NORM,DST,{1B030D76-C4A9-4589-ABA8-1DB9A67D8171},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78143131,-88.14397272
2998,942624000000,P16-1,Utility, ,40, , ,NORM,DST,{4AD910CD-14B6-4079-B8CF-DBBBD4994EF5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78530437,-88.14165977
2999,942624000000,P19,Utility, ,40, ,N,NORM,DST,{38237683-4B43-4987-97AF-CD4CEF4FFC1B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78609706,-88.14198579
3000,942624000000,P20,Utility, ,40, ,N,NORM,DST,{220DD754-362A-45E2-A64C-4A742BA55E07},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7862733,-88.14198134
3001,942624000000,P1,Utility, ,40, ,N,NORM,DST,{CECD61B3-535F-4016-A260-DE7DF3990B53},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78629679,-88.1390223
3002,942624000000,P1-3,Utility, ,40, ,N,NORM,DST,{93665AB8-30B7-4C7F-B8AD-9A561247B984},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78606555,-88.13982178
3003,942624000000,P1-2,Utility, ,40, ,N,NORM,DST,{6A25766E-C65F-41F6-9A1E-FB321E531B6A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78630398,-88.13981283
3004,942624000000,P1-3,Utility, ,40, ,N,NORM,DST,{FC470AF3-DE96-4761-870F-2C9CD33D3CA8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78629897,-88.14016186
